,DateTime,Open,Close,Volume,date,time,slowsma,fastsma,Difference,scalars
18,2023-06-13 11:00:00-04:00,436.0,435.91,410537.0,2023-06-13,11:00:00,435.66190476190474,435.90333333333336,-0.08999999999997499,0.476839237057226
19,2023-06-13 11:05:00-04:00,435.9,436.16,713677.0,2023-06-13,11:05:00,435.79857142857134,435.9888888888889,0.26000000000004775,0.5722070844686774
20,2023-06-13 11:10:00-04:00,436.17,436.77,1094345.0,2023-06-13,11:10:00,435.94,436.1088888888889,0.5999999999999659,0.6648501362397733
21,2023-06-13 11:15:00-04:00,436.78,436.8,1099819.0,2023-06-13,11:15:00,435.9871428571428,436.2144444444445,0.020000000000038654,0.5068119891008268
22,2023-06-13 11:20:00-04:00,436.81,436.84,1282320.0,2023-06-13,11:20:00,436.00333333333333,436.2988888888889,0.029999999999972715,0.5095367847411358
23,2023-06-13 11:25:00-04:00,436.84,436.72,758682.0,2023-06-13,11:25:00,436.00857142857143,436.39444444444445,-0.1199999999999477,0.4686648501362524
24,2023-06-13 11:30:00-04:00,436.72,436.37,975321.0,2023-06-13,11:30:00,436.0204761904762,436.4088888888889,-0.35000000000002274,0.40599455040871085
25,2023-06-13 11:35:00-04:00,436.36,436.2,686588.0,2023-06-13,11:35:00,436.0295238095238,436.4188888888889,-0.160000000000025,0.4577656675749233
26,2023-06-13 11:40:00-04:00,436.19,436.36,620422.0,2023-06-13,11:40:00,436.06,436.4588888888889,0.17000000000001592,0.5476839237057257
27,2023-06-13 11:45:00-04:00,436.35,436.43,546395.0,2023-06-13,11:45:00,436.08952380952377,436.51666666666665,0.07999999999998408,0.5231607629427739
28,2023-06-13 11:50:00-04:00,436.41,436.55,379948.0,2023-06-13,11:50:00,436.1385714285714,436.56,0.13999999999998636,0.5395095367847366
29,2023-06-13 11:55:00-04:00,436.54,436.03,610392.0,2023-06-13,11:55:00,436.1742857142857,436.4777777777778,-0.5100000000000477,0.36239782016347194
30,2023-06-13 12:00:00-04:00,436.04,435.97,692427.0,2023-06-13,12:00:00,436.2061904761905,436.3855555555556,-0.06999999999999318,0.48228882833787506
31,2023-06-13 12:05:00-04:00,435.97,436.27,383296.0,2023-06-13,12:05:00,436.2480952380953,436.3222222222222,0.2999999999999545,0.58310626702996
32,2023-06-13 12:10:00-04:00,436.27,436.49,399486.0,2023-06-13,12:10:00,436.2861904761905,436.2966666666667,0.22000000000002728,0.5613079019073638
33,2023-06-13 12:15:00-04:00,436.49,436.55,671911.0,2023-06-13,12:15:00,436.3195238095238,436.3166666666667,0.060000000000002274,0.5177111716621249
34,2023-06-13 12:20:00-04:00,436.56,436.56,456680.0,2023-06-13,12:20:00,436.3423809523809,436.3566666666667,0.0,0.5013623978201622
35,2023-06-13 12:25:00-04:00,436.57,436.62,928624.0,2023-06-13,12:25:00,436.3785714285715,436.3855555555556,0.05000000000001137,0.5149863760218003
36,2023-06-13 12:30:00-04:00,436.64,436.53,473076.0,2023-06-13,12:30:00,436.392380952381,436.39666666666665,-0.11000000000001364,0.47138964577656145
37,2023-06-13 12:35:00-04:00,436.53,436.68,489384.0,2023-06-13,12:35:00,436.4195238095238,436.4111111111111,0.1500000000000341,0.5422343324250766
38,2023-06-13 12:40:00-04:00,436.7,436.86,563604.0,2023-06-13,12:40:00,436.4604761904762,436.50333333333333,0.160000000000025,0.5449591280654011
39,2023-06-13 12:45:00-04:00,436.86,436.66,623328.0,2023-06-13,12:45:00,436.49619047619046,436.58000000000004,-0.19999999999998863,0.4468664850136252
40,2023-06-13 12:50:00-04:00,436.65,436.76,524877.0,2023-06-13,12:50:00,436.52476190476193,436.63444444444445,0.11000000000001364,0.5313351498637631
41,2023-06-13 12:55:00-04:00,436.78,436.99,427466.0,2023-06-13,12:55:00,436.53523809523807,436.69,0.21000000000003638,0.5585831062670392
42,2023-06-13 13:00:00-04:00,437.0,437.11,575384.0,2023-06-13,13:00:00,436.54999999999995,436.7522222222222,0.11000000000001364,0.5313351498637631
43,2023-06-13 13:05:00-04:00,437.12,436.75,1041034.0,2023-06-13,13:05:00,436.5457142857143,436.7733333333333,-0.37000000000000455,0.40054495912806176
44,2023-06-13 13:10:00-04:00,436.75,436.66,672002.0,2023-06-13,13:10:00,436.54285714285714,436.77777777777777,-0.08999999999997499,0.476839237057226
45,2023-06-13 13:15:00-04:00,436.66,436.9,335101.0,2023-06-13,13:15:00,436.5680952380952,436.8188888888889,0.23999999999995225,0.5667574931879974
46,2023-06-13 13:20:00-04:00,436.91,436.96,551565.0,2023-06-13,13:20:00,436.60428571428577,436.85,0.049999999999954525,0.5149863760217849
47,2023-06-13 13:25:00-04:00,436.96,437.03,477572.0,2023-06-13,13:25:00,436.6361904761904,436.8688888888889,0.06999999999999318,0.5204359673024495
48,2023-06-13 13:30:00-04:00,437.04,436.98,424312.0,2023-06-13,13:30:00,436.66238095238106,436.90444444444444,-0.060000000000002274,0.4850136239781996
49,2023-06-13 13:35:00-04:00,436.99,436.84,370721.0,2023-06-13,13:35:00,436.6761904761904,436.91333333333336,-0.1500000000000341,0.46049046321524784
50,2023-06-13 13:40:00-04:00,436.83,437.12,328510.0,2023-06-13,13:40:00,436.7280952380952,436.92777777777775,0.29000000000002046,0.580381471389651
51,2023-06-13 13:45:00-04:00,437.13,437.15,429944.0,2023-06-13,13:45:00,436.78428571428566,436.9322222222222,0.01999999999998181,0.5068119891008113
52,2023-06-13 13:50:00-04:00,437.14,436.96,386113.0,2023-06-13,13:50:00,436.81714285714287,436.9555555555555,-0.18000000000000682,0.4523160762942743
53,2023-06-13 13:55:00-04:00,436.95,436.85,720895.0,2023-06-13,13:55:00,436.8342857142857,436.9766666666667,-0.0999999999999659,0.47411444141690146
54,2023-06-13 14:00:00-04:00,436.85,436.77,717392.0,2023-06-13,14:00:00,436.84476190476187,436.9622222222222,-0.08000000000004093,0.47956403269753506
55,2023-06-13 14:05:00-04:00,436.77,436.49,534549.0,2023-06-13,14:05:00,436.8414285714286,436.90999999999997,-0.2799999999999727,0.4250681198910135
56,2023-06-13 14:10:00-04:00,436.49,436.45,1240111.0,2023-06-13,14:10:00,436.8333333333333,436.84555555555556,-0.040000000000020464,0.4904632152588486
57,2023-06-13 14:15:00-04:00,436.45,436.51,519660.0,2023-06-13,14:15:00,436.83238095238096,436.7933333333333,0.060000000000002274,0.5177111716621249
58,2023-06-13 14:20:00-04:00,436.51,436.48,353312.0,2023-06-13,14:20:00,436.8228571428572,436.75333333333333,-0.029999999999972715,0.4931880108991886
59,2023-06-13 14:25:00-04:00,436.48,435.86,944909.0,2023-06-13,14:25:00,436.77523809523814,436.61333333333334,-0.6200000000000045,0.33242506811988665
60,2023-06-13 14:30:00-04:00,435.87,435.66,925130.0,2023-06-13,14:30:00,436.7276190476191,436.44777777777773,-0.20999999999997954,0.4441416893733007
61,2023-06-13 14:35:00-04:00,435.65,435.77,863925.0,2023-06-13,14:35:00,436.6804761904762,436.3155555555556,0.12000000000000455,0.5340599455040875
62,2023-06-13 14:40:00-04:00,435.78,435.65,668352.0,2023-06-13,14:40:00,436.6166666666667,436.1822222222222,-0.12999999999999545,0.4659400544959124
63,2023-06-13 14:45:00-04:00,435.64,435.67,591423.0,2023-06-13,14:45:00,436.54809523809524,436.06,0.03000000000002956,0.5095367847411513
64,2023-06-13 14:50:00-04:00,435.67,436.01,604678.0,2023-06-13,14:50:00,436.5128571428572,436.0066666666667,0.339999999999975,0.5940054495912737
65,2023-06-13 14:55:00-04:00,436.0,436.06,652625.0,2023-06-13,14:55:00,436.4842857142857,435.96333333333337,0.060000000000002274,0.5177111716621249
66,2023-06-13 15:00:00-04:00,436.06,436.32,686926.0,2023-06-13,15:00:00,436.45666666666665,435.9422222222222,0.2599999999999909,0.5722070844686619
67,2023-06-13 15:05:00-04:00,436.32,436.38,705334.0,2023-06-13,15:05:00,436.42904761904765,435.93111111111114,0.060000000000002274,0.5177111716621249
68,2023-06-13 15:10:00-04:00,436.39,436.46,543109.0,2023-06-13,15:10:00,436.4019047619048,435.9977777777778,0.06999999999999318,0.5204359673024495
69,2023-06-13 15:15:00-04:00,436.47,436.44,611643.0,2023-06-13,15:15:00,436.37619047619046,436.08444444444444,-0.03000000000002956,0.49318801089917313
70,2023-06-13 15:20:00-04:00,436.42,436.34,759033.0,2023-06-13,15:20:00,436.352380952381,436.1477777777778,-0.08000000000004093,0.47956403269753506
71,2023-06-13 15:25:00-04:00,436.34,436.34,645111.0,2023-06-13,15:25:00,436.31523809523816,436.22444444444443,0.0,0.5013623978201622
72,2023-06-13 15:30:00-04:00,436.34,436.17,721508.0,2023-06-13,15:30:00,436.2685714285714,436.28,-0.16999999999995907,0.4550408719346143
73,2023-06-13 15:35:00-04:00,436.18,436.25,920724.0,2023-06-13,15:35:00,436.2347619047619,436.3066666666666,0.06999999999999318,0.5204359673024495
74,2023-06-13 15:40:00-04:00,436.25,436.19,1089070.0,2023-06-13,15:40:00,436.2033333333334,436.3211111111111,-0.060000000000002274,0.4850136239781996
75,2023-06-13 15:45:00-04:00,436.19,436.24,1046460.0,2023-06-13,15:45:00,436.17809523809524,436.3122222222222,0.05000000000001137,0.5149863760218003
76,2023-06-13 15:50:00-04:00,436.24,436.52,1459499.0,2023-06-13,15:50:00,436.17952380952386,436.3277777777778,0.2799999999999727,0.5776566757493109
77,2023-06-13 15:55:00-04:00,436.52,436.66,3365937.0,2023-06-13,15:55:00,436.1895238095238,436.35,0.1400000000000432,0.5395095367847521
78,2023-06-14 09:30:00-04:00,437.01,436.9,1143515.0,2023-06-14,09:30:00,436.2080952380952,436.40111111111105,-0.11000000000001364,0.47138964577656145
79,2023-06-14 09:35:00-04:00,436.9,436.88,585014.0,2023-06-14,09:35:00,436.2271428571429,436.46111111111105,-0.01999999999998181,0.4959128065395132
80,2023-06-14 09:40:00-04:00,436.88,437.2,600211.0,2023-06-14,09:40:00,436.2909523809523,436.5566666666667,0.3199999999999932,0.5885558583106245
81,2023-06-14 09:45:00-04:00,437.2,437.42,719183.0,2023-06-14,09:45:00,436.37476190476184,436.6955555555556,0.22000000000002728,0.5613079019073638
82,2023-06-14 09:50:00-04:00,437.42,437.44,792374.0,2023-06-14,09:50:00,436.4542857142857,436.8277777777778,0.01999999999998181,0.5068119891008113
83,2023-06-14 09:55:00-04:00,437.44,437.5,678999.0,2023-06-14,09:55:00,436.54238095238094,436.9733333333333,0.060000000000002274,0.5177111716621249
84,2023-06-14 10:00:00-04:00,437.51,437.72,687265.0,2023-06-14,10:00:00,436.63999999999993,437.1377777777778,0.21000000000003638,0.5585831062670392
85,2023-06-14 10:05:00-04:00,437.73,438.02,1046621.0,2023-06-14,10:05:00,436.7357142857142,437.30444444444447,0.2899999999999636,0.5803814713896355
86,2023-06-14 10:10:00-04:00,438.03,437.93,479758.0,2023-06-14,10:10:00,436.8247619047619,437.44555555555553,-0.0999999999999659,0.47411444141690146
87,2023-06-14 10:15:00-04:00,437.93,437.9,675191.0,2023-06-14,10:15:00,436.9,437.5566666666666,-0.03000000000002956,0.49318801089917313
88,2023-06-14 10:20:00-04:00,437.91,437.73,876870.0,2023-06-14,10:20:00,436.9642857142857,437.6511111111111,-0.18000000000000682,0.4523160762942743
89,2023-06-14 10:25:00-04:00,437.72,437.71,463759.0,2023-06-14,10:25:00,437.0238095238095,437.7077777777778,-0.010000000000047748,0.4986376021798222
90,2023-06-14 10:30:00-04:00,437.72,437.96,558637.0,2023-06-14,10:30:00,437.09619047619043,437.7677777777778,0.23999999999995225,0.5667574931879974
91,2023-06-14 10:35:00-04:00,437.96,438.03,401054.0,2023-06-14,10:35:00,437.1766666666666,437.8333333333333,0.06999999999999318,0.5204359673024495
92,2023-06-14 10:40:00-04:00,438.03,437.9,572336.0,2023-06-14,10:40:00,437.2509523809523,437.8777777777778,-0.12999999999999545,0.4659400544959124
93,2023-06-14 10:45:00-04:00,437.9,438.08,393076.0,2023-06-14,10:45:00,437.3419047619047,437.91777777777776,0.18000000000000682,0.5504087193460502
94,2023-06-14 10:50:00-04:00,438.09,437.87,490431.0,2023-06-14,10:50:00,437.41904761904766,437.90111111111105,-0.21999999999997044,0.44141689373297616
95,2023-06-14 10:55:00-04:00,437.88,437.87,332230.0,2023-06-14,10:55:00,437.4990476190476,437.89444444444445,-0.009999999999990905,0.4986376021798377
96,2023-06-14 11:00:00-04:00,437.87,437.88,368406.0,2023-06-14,11:00:00,437.5771428571429,437.8922222222222,0.009999999999990905,0.5040871934604868
97,2023-06-14 11:05:00-04:00,437.89,438.0,322141.0,2023-06-14,11:05:00,437.64761904761906,437.9222222222222,0.11000000000001364,0.5313351498637631
98,2023-06-14 11:10:00-04:00,438.0,438.39,548769.0,2023-06-14,11:10:00,437.73,437.9977777777778,0.38999999999998636,0.6076294277929117
99,2023-06-14 11:15:00-04:00,438.4,438.63,517639.0,2023-06-14,11:15:00,437.81238095238103,438.0722222222222,0.2300000000000182,0.5640326975476884
100,2023-06-14 11:20:00-04:00,438.63,438.98,549794.0,2023-06-14,11:20:00,437.91238095238094,438.17777777777775,0.35000000000002274,0.5967302452316137
101,2023-06-14 11:25:00-04:00,438.98,438.65,851231.0,2023-06-14,11:25:00,437.9814285714286,438.2611111111111,-0.3300000000000409,0.4114441416893599
102,2023-06-14 11:30:00-04:00,438.65,438.53,501619.0,2023-06-14,11:30:00,438.0342857142858,438.31111111111113,-0.12000000000000455,0.46866485013623693
103,2023-06-14 11:35:00-04:00,438.51,438.55,298005.0,2023-06-14,11:35:00,438.08714285714285,438.38666666666666,0.040000000000020464,0.5122615803814758
104,2023-06-14 11:40:00-04:00,438.55,438.42,337842.0,2023-06-14,11:40:00,438.1309523809524,438.44777777777773,-0.12999999999999545,0.4659400544959124
105,2023-06-14 11:45:00-04:00,438.41,438.52,338302.0,2023-06-14,11:45:00,438.16904761904766,438.5188888888889,0.1099999999999568,0.5313351498637475
106,2023-06-14 11:50:00-04:00,438.52,438.37,271743.0,2023-06-14,11:50:00,438.18571428571425,438.56,-0.14999999999997726,0.4604904632152633
107,2023-06-14 11:55:00-04:00,438.36,438.25,422847.0,2023-06-14,11:55:00,438.20095238095234,438.5444444444444,-0.11000000000001364,0.47138964577656145
108,2023-06-14 12:00:00-04:00,438.25,437.82,388901.0,2023-06-14,12:00:00,438.1971428571428,438.45444444444445,-0.4300000000000068,0.3841961852860991
109,2023-06-14 12:05:00-04:00,437.83,437.93,548096.0,2023-06-14,12:05:00,438.20666666666665,438.3377777777778,0.10000000000002274,0.5286103542234385
110,2023-06-14 12:10:00-04:00,437.92,438.11,310997.0,2023-06-14,12:10:00,438.2257142857143,438.27777777777777,0.18999999999999773,0.5531335149863748
111,2023-06-14 12:15:00-04:00,438.1,438.36,280882.0,2023-06-14,12:15:00,438.24476190476196,438.25888888888886,0.2599999999999909,0.5722070844686619
112,2023-06-14 12:20:00-04:00,438.36,438.22,325969.0,2023-06-14,12:20:00,438.25380952380954,438.22222222222223,-0.13999999999998636,0.4632152588555879
113,2023-06-14 12:25:00-04:00,438.23,438.16,240634.0,2023-06-14,12:25:00,438.2661904761905,438.1933333333334,-0.06999999999999318,0.48228882833787506
114,2023-06-14 12:30:00-04:00,438.16,437.99,342929.0,2023-06-14,12:30:00,438.26190476190476,438.13444444444445,-0.17000000000001592,0.4550408719345988
115,2023-06-14 12:35:00-04:00,437.98,438.0,385081.0,2023-06-14,12:35:00,438.2680952380952,438.09333333333336,0.01999999999998181,0.5068119891008113
116,2023-06-14 12:40:00-04:00,438.0,437.87,300316.0,2023-06-14,12:40:00,438.26809523809527,438.05111111111114,-0.12999999999999545,0.4659400544959124
117,2023-06-14 12:45:00-04:00,437.87,437.9,260693.0,2023-06-14,12:45:00,438.2690476190476,438.06,0.029999999999972715,0.5095367847411358
118,2023-06-14 12:50:00-04:00,437.9,438.05,195369.0,2023-06-14,12:50:00,438.27142857142854,438.0733333333334,0.1500000000000341,0.5422343324250766
119,2023-06-14 12:55:00-04:00,438.03,438.08,245772.0,2023-06-14,12:55:00,438.25666666666666,438.07,0.05000000000001137,0.5149863760218003
120,2023-06-14 13:00:00-04:00,438.08,437.77,384010.0,2023-06-14,13:00:00,438.2157142857142,438.00444444444446,-0.3100000000000023,0.4168937329700244
121,2023-06-14 13:05:00-04:00,437.76,437.67,320279.0,2023-06-14,13:05:00,438.1533333333333,437.9433333333334,-0.08999999999997499,0.476839237057226
122,2023-06-14 13:10:00-04:00,437.68,437.45,472977.0,2023-06-14,13:10:00,438.0961904761905,437.8644444444444,-0.2300000000000182,0.43869209809263615
123,2023-06-14 13:15:00-04:00,437.45,437.18,422337.0,2023-06-14,13:15:00,438.03190476190474,437.7744444444445,-0.2699999999999818,0.427792915531338
124,2023-06-14 13:20:00-04:00,437.17,437.34,411204.0,2023-06-14,13:20:00,437.97428571428577,437.7011111111111,0.16999999999995907,0.5476839237057102
125,2023-06-14 13:25:00-04:00,437.32,437.28,330297.0,2023-06-14,13:25:00,437.91999999999996,437.6355555555555,-0.040000000000020464,0.4904632152588486
126,2023-06-14 13:30:00-04:00,437.29,437.41,450686.0,2023-06-14,13:30:00,437.8671428571428,437.5811111111111,0.12000000000000455,0.5340599455040875
127,2023-06-14 13:35:00-04:00,437.41,437.37,389766.0,2023-06-14,13:35:00,437.81952380952384,437.50555555555553,-0.040000000000020464,0.4904632152588486
128,2023-06-14 13:40:00-04:00,437.37,437.19,399212.0,2023-06-14,13:40:00,437.7690476190477,437.40666666666664,-0.18000000000000682,0.4523160762942743
129,2023-06-14 13:45:00-04:00,437.19,437.37,410534.0,2023-06-14,13:45:00,437.7476190476191,437.3622222222223,0.18000000000000682,0.5504087193460502
130,2023-06-14 13:50:00-04:00,437.36,437.4,384816.0,2023-06-14,13:50:00,437.72238095238095,437.3322222222222,0.03999999999996362,0.5122615803814603
131,2023-06-14 13:55:00-04:00,437.4,437.29,625738.0,2023-06-14,13:55:00,437.68333333333334,437.31444444444446,-0.1099999999999568,0.47138964577657694
132,2023-06-14 14:00:00-04:00,437.29,435.46,4013469.0,2023-06-14,14:00:00,437.54523809523806,437.1233333333333,-1.830000000000041,0.00272479564030903
133,2023-06-14 14:05:00-04:00,435.45,434.71,2734772.0,2023-06-14,14:05:00,437.3780952380953,436.8311111111111,-0.7400000000000091,0.2997275204359613
134,2023-06-14 14:10:00-04:00,434.69,434.89,1820191.0,2023-06-14,14:10:00,437.22238095238095,436.56555555555553,0.19999999999998863,0.5558583106266992
135,2023-06-14 14:15:00-04:00,434.88,434.28,1778296.0,2023-06-14,14:15:00,437.0457142857143,436.21777777777777,-0.6000000000000227,0.3378746594005357
136,2023-06-14 14:20:00-04:00,434.3,433.98,1424508.0,2023-06-14,14:20:00,436.85428571428577,435.8411111111111,-0.3199999999999932,0.4141689373296999
137,2023-06-14 14:25:00-04:00,433.97,434.49,1505503.0,2023-06-14,14:25:00,436.6933333333333,435.5411111111111,0.5199999999999818,0.6430517711171616
138,2023-06-14 14:30:00-04:00,434.5,434.51,2022545.0,2023-06-14,14:30:00,436.53190476190474,435.22333333333336,0.009999999999990905,0.5040871934604868
139,2023-06-14 14:35:00-04:00,434.49,435.21,2509558.0,2023-06-14,14:35:00,436.39666666666665,434.98,0.7199999999999704,0.6975476839236986
140,2023-06-14 14:40:00-04:00,435.21,436.53,1954520.0,2023-06-14,14:40:00,436.3228571428572,434.8955555555556,1.3199999999999932,0.8610354223433252
141,2023-06-14 14:45:00-04:00,436.54,436.89,1488893.0,2023-06-14,14:45:00,436.2809523809524,435.0544444444444,0.3499999999999659,0.5967302452315981
142,2023-06-14 14:50:00-04:00,436.88,436.65,1413862.0,2023-06-14,14:50:00,436.232380952381,435.27,-0.2300000000000182,0.43869209809263615
143,2023-06-14 14:55:00-04:00,436.66,436.35,911745.0,2023-06-14,14:55:00,436.17999999999995,435.43222222222226,-0.3100000000000023,0.4168937329700244
144,2023-06-14 15:00:00-04:00,436.37,436.83,749520.0,2023-06-14,15:00:00,436.16333333333324,435.71555555555557,0.45999999999997954,0.626702997275199
145,2023-06-14 15:05:00-04:00,436.82,438.01,1754663.0,2023-06-14,15:05:00,436.19523809523804,436.1633333333333,1.1899999999999977,0.8256130790190752
146,2023-06-14 15:10:00-04:00,438.02,436.48,1759974.0,2023-06-14,15:10:00,436.1571428571429,436.38444444444445,-1.5399999999999636,0.08174386920981325
147,2023-06-14 15:15:00-04:00,436.47,436.25,1347145.0,2023-06-14,15:15:00,436.10190476190485,436.5777777777778,-0.22000000000002728,0.44141689373296067
148,2023-06-14 15:20:00-04:00,436.24,437.02,1099152.0,2023-06-14,15:20:00,436.085238095238,436.77888888888884,0.7799999999999727,0.7138964577656612
149,2023-06-14 15:25:00-04:00,437.02,436.62,990468.0,2023-06-14,15:25:00,436.05809523809523,436.7888888888889,-0.39999999999997726,0.3923705722070882
150,2023-06-14 15:30:00-04:00,436.66,436.76,1076082.0,2023-06-14,15:30:00,436.0290476190477,436.7744444444445,0.0999999999999659,0.528610354223423
151,2023-06-14 15:35:00-04:00,436.75,436.79,765649.0,2023-06-14,15:35:00,436.0,436.79,0.040000000000020464,0.5122615803814758
152,2023-06-14 15:40:00-04:00,436.8,436.34,878063.0,2023-06-14,15:40:00,435.9547619047619,436.78888888888895,-0.4600000000000364,0.37602179836511007
153,2023-06-14 15:45:00-04:00,436.35,435.95,1318963.0,2023-06-14,15:45:00,435.9780952380953,436.69111111111107,-0.4000000000000341,0.3923705722070727
154,2023-06-14 15:50:00-04:00,435.95,435.98,2425318.0,2023-06-14,15:50:00,436.0385714285714,436.46555555555557,0.03000000000002956,0.5095367847411513
155,2023-06-14 15:55:00-04:00,435.98,437.18,4352484.0,2023-06-14,15:55:00,436.14761904761906,436.5433333333333,1.1999999999999886,0.8283378746593999
156,2023-06-15 09:30:00-04:00,436.32,436.41,1351258.0,2023-06-15,09:30:00,436.2490476190476,436.56111111111113,0.09000000000003183,0.5258855585831139
157,2023-06-15 09:35:00-04:00,436.4,437.08,1101441.0,2023-06-15,09:35:00,436.39666666666665,436.5677777777778,0.6800000000000068,0.6866485013624004
158,2023-06-15 09:40:00-04:00,437.08,437.62,1309586.0,2023-06-15,09:40:00,436.5457142857143,436.6788888888889,0.5400000000000205,0.6485013623978261
159,2023-06-15 09:45:00-04:00,437.63,438.09,1533662.0,2023-06-15,09:45:00,436.71619047619043,436.82666666666665,0.45999999999997954,0.626702997275199
160,2023-06-15 09:50:00-04:00,438.13,438.63,1673180.0,2023-06-15,09:50:00,436.87904761904764,437.0311111111111,0.5,0.6376021798365126
161,2023-06-15 09:55:00-04:00,438.64,438.71,1426230.0,2023-06-15,09:55:00,436.98285714285714,437.2944444444444,0.06999999999999318,0.5204359673024495
162,2023-06-15 10:00:00-04:00,438.72,438.99,1316958.0,2023-06-15,10:00:00,437.0828571428571,437.63222222222225,0.2699999999999818,0.5749318801089864
163,2023-06-15 10:05:00-04:00,439.01,439.25,1779430.0,2023-06-15,10:05:00,437.2066666666666,437.99555555555554,0.2400000000000091,0.5667574931880128
164,2023-06-15 10:10:00-04:00,439.24,439.08,913740.0,2023-06-15,10:10:00,437.33666666666664,438.2066666666667,-0.160000000000025,0.4577656675749233
165,2023-06-15 10:15:00-04:00,439.08,438.98,975900.0,2023-06-15,10:15:00,437.4390476190477,438.4922222222222,-0.0999999999999659,0.47411444141690146
166,2023-06-15 10:20:00-04:00,438.98,438.96,891438.0,2023-06-15,10:20:00,437.4842857142857,438.7011111111111,-0.020000000000038654,0.4959128065394977
167,2023-06-15 10:25:00-04:00,438.96,439.48,997086.0,2023-06-15,10:25:00,437.62714285714276,438.90777777777777,0.5200000000000387,0.643051771117177
168,2023-06-15 10:30:00-04:00,439.48,439.04,1110984.0,2023-06-15,10:30:00,437.75999999999993,439.0133333333333,-0.4399999999999977,0.3814713896457746
169,2023-06-15 10:35:00-04:00,439.04,438.52,778152.0,2023-06-15,10:35:00,437.8314285714286,439.0011111111111,-0.5200000000000387,0.3596730245231474
170,2023-06-15 10:40:00-04:00,438.52,439.09,732739.0,2023-06-15,10:40:00,437.94904761904763,439.04333333333335,0.5699999999999932,0.6566757493187997
171,2023-06-15 10:45:00-04:00,439.09,439.54,756968.0,2023-06-15,10:45:00,438.08142857142855,439.1044444444444,0.4500000000000455,0.6239782016348898
172,2023-06-15 10:50:00-04:00,439.54,439.3,719704.0,2023-06-15,10:50:00,438.20095238095246,439.10999999999996,-0.2400000000000091,0.43596730245231163
173,2023-06-15 10:55:00-04:00,439.29,439.42,601721.0,2023-06-15,10:55:00,438.3476190476191,439.1477777777778,0.12999999999999545,0.5367847411444121
174,2023-06-15 11:00:00-04:00,439.42,439.72,634612.0,2023-06-15,11:00:00,438.52714285714285,439.23,0.30000000000001137,0.5831062670299755
175,2023-06-15 11:05:00-04:00,439.71,439.68,810329.0,2023-06-15,11:05:00,438.7033333333334,439.31,-0.029999999999972715,0.4931880108991886
